Order,Material,Type,MRP,PrS,Plnt,Order quantity,Unit,Bsc start,Basic fin.,System Status,Material description
728029,4204000,LA,300,,1000,"3,000.00",KG,02/06/2025,03/06/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
808110,4204000,LA,300,,1000,"3,000.00",KG,02/06/2025,03/06/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
814531,4204000,LA,300,,1000,"3,000.00",KG,02/06/2025,03/06/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
823839,4204000,LA,300,,1000,"3,000.00",KG,02/06/2025,03/06/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
826341,4204000,LA,300,,1000,"3,000.00",KG,21/07/2025,22/07/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
826342,4204000,LA,300,,1000,"3,000.00",KG,15/08/2025,18/08/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
826343,4204000,LA,300,,1000,"3,000.00",KG,08/09/2025,09/09/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
814532,4204000,LA,300,,1000,"3,000.00",KG,24/09/2025,25/09/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
817859,4204000,LA,300,,1000,"3,000.00",KG,20/10/2025,21/10/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
808112,4204000,LA,300,,1000,"3,000.00",KG,10/11/2025,11/11/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
808114,4204000,LA,300,,1000,"3,000.00",KG,09/12/2025,10/12/2025,,"Bulk, Selenium Sulfide Lotion 2.5%"
808113,4204000,LA,300,,1000,"3,000.00",KG,12/01/2026,13/01/2026,,"Bulk, Selenium Sulfide Lotion 2.5%"
50481,4204200,PL99,300,,1000,"1,000.00",KG,22/01/2025,22/01/2025,TECO PRT  CNF  DLV  BCRQ MACM SETC,"BULK, Lidocn 2.5% Prilocn 2.5% Crm USP"
50494,4204200,PL99,300,,1000,"1,000.00",KG,22/01/2025,22/01/2025,REL  MSPT PRT  BASC BCRQ SETC,"BULK, Lidocn 2.5% Prilocn 2.5% Crm USP"
804685,4205430,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.025%"
818651,4205430,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.025%"
822745,4205430,LA,300,,1000,"6,435.00",KG,09/12/2025,10/12/2025,,"BULK, Triamcinolone Ace Oint USP 0.025%"
50402,4205530,PI01,300,,1000,"6,435.00",KG,13/01/2025,14/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50404,4205530,PI01,300,,1000,"6,435.00",KG,14/01/2025,15/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50406,4205530,PI01,300,,1000,"6,435.00",KG,14/01/2025,15/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50408,4205530,PI01,300,,1000,"6,435.00",KG,15/01/2025,16/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50410,4205530,PI01,300,,1000,"6,435.00",KG,15/01/2025,16/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50412,4205530,PI01,300,,1000,"6,435.00",KG,16/01/2025,17/01/2025,REL  MSPT PRT  CNF  DLV  PRC  BASC BCRQ*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50414,4205530,PI01,300,,1000,"6,435.00",KG,16/01/2025,17/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50416,4205530,PI01,300,,1000,"6,435.00",KG,20/01/2025,21/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50418,4205530,PI01,300,,1000,"6,435.00",KG,21/01/2025,22/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50448,4205530,PI01,300,,1000,"6,435.00",KG,21/01/2025,21/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50450,4205530,PI01,300,,1000,"6,435.00",KG,22/01/2025,22/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50452,4205530,PI01,300,,1000,"6,435.00",KG,22/01/2025,22/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Triamcinolone Ace Oint USP 0.1%"
50454,4205530,PI01,300,,1000,"6,435.00",KG,23/01/2025,23/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"BULK, Triamcinolone Ace Oint USP 0.1%"
50456,4205530,PI01,300,,1000,"6,435.00",KG,23/01/2025,23/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Triamcinolone Ace Oint USP 0.1%"
688763,4205530,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
688785,4205530,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
688786,4205530,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
688787,4205530,LA,300,,1000,"6,435.00",KG,10/03/2025,11/03/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
688788,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
688806,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
800474,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
800475,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
800476,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
800478,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
804644,4205530,LA,300,,1000,"6,435.00",KG,05/05/2025,06/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
807445,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
807446,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
807447,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823628,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823629,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823630,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
824912,4205530,LA,300,,1000,"6,435.00",KG,12/05/2025,13/05/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
826347,4205530,LA,300,,1000,"6,435.00",KG,25/07/2025,28/07/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
826348,4205530,LA,300,,1000,"6,435.00",KG,01/08/2025,04/08/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
826345,4205530,LA,300,,1000,"6,435.00",KG,08/08/2025,11/08/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
826346,4205530,LA,300,,1000,"6,435.00",KG,15/08/2025,18/08/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823554,4205530,LA,300,,1000,"6,435.00",KG,29/08/2025,02/09/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823555,4205530,LA,300,,1000,"6,435.00",KG,08/09/2025,09/09/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823558,4205530,LA,300,,1000,"6,435.00",KG,15/09/2025,16/09/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823556,4205530,LA,300,,1000,"6,435.00",KG,22/09/2025,23/09/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823561,4205530,LA,300,,1000,"6,435.00",KG,30/09/2025,01/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823562,4205530,LA,300,,1000,"6,435.00",KG,07/10/2025,08/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823557,4205530,LA,300,,1000,"6,435.00",KG,16/10/2025,17/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823563,4205530,LA,300,,1000,"6,435.00",KG,23/10/2025,24/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823559,4205530,LA,300,,1000,"6,435.00",KG,24/10/2025,27/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823565,4205530,LA,300,,1000,"6,435.00",KG,30/10/2025,31/10/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823566,4205530,LA,300,,1000,"6,435.00",KG,06/11/2025,07/11/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823560,4205530,LA,300,,1000,"6,435.00",KG,14/11/2025,17/11/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823569,4205530,LA,300,,1000,"6,435.00",KG,02/12/2025,03/12/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823564,4205530,LA,300,,1000,"6,435.00",KG,09/12/2025,10/12/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823567,4205530,LA,300,,1000,"6,435.00",KG,16/12/2025,17/12/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823571,4205530,LA,300,,1000,"6,435.00",KG,23/12/2025,26/12/2025,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823572,4205530,LA,300,,1000,"6,435.00",KG,05/01/2026,06/01/2026,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823570,4205530,LA,300,,1000,"6,435.00",KG,12/01/2026,13/01/2026,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823574,4205530,LA,300,,1000,"6,435.00",KG,19/01/2026,20/01/2026,,"BULK, Triamcinolone Ace Oint USP 0.1%"
823576,4205530,LA,300,,1000,"6,435.00",KG,26/01/2026,27/01/2026,,"BULK, Triamcinolone Ace Oint USP 0.1%"
817921,4206100,LA,300,,1000,800,KG,14/04/2025,16/04/2025,,"BULK, Ciclopirox Gel 0.77%"
817922,4206100,LA,300,,1000,800,KG,21/04/2025,23/04/2025,,"BULK, Ciclopirox Gel 0.77%"
817923,4206100,LA,300,,1000,800,KG,21/04/2025,23/04/2025,,"BULK, Ciclopirox Gel 0.77%"
833881,4206100,LA,300,,1000,800,KG,20/10/2025,21/10/2025,,"BULK, Ciclopirox Gel 0.77%"
833882,4206100,LA,300,,1000,800,KG,11/11/2025,12/11/2025,,"BULK, Ciclopirox Gel 0.77%"
833883,4206100,LA,300,,1000,800,KG,18/12/2025,19/12/2025,,"BULK, Ciclopirox Gel 0.77%"
817761,4206181,LA,100,,1000,"7,855.00",EA,21/04/2025,23/04/2025,,"SFG, Ciclopirox Gel 0.77% 100 g Tube"
827762,4206181,LA,100,,1000,"7,920.00",EA,12/11/2025,19/11/2025,,"SFG, Ciclopirox Gel 0.77% 100 g Tube"
817764,4206183,LA,100,,1000,"25,806.00",EA,14/04/2025,17/04/2025,,"SFG, Ciclopirox Gel 0.77% 30 g Tube"
833326,4206183,LA,100,,1000,"25,806.00",EA,21/10/2025,28/10/2025,,"SFG, Ciclopirox Gel 0.77% 30 g Tube"
817767,4206184,LA,100,,1000,"17,391.00",EA,21/04/2025,24/04/2025,,"SFG, Ciclopirox Gel 0.77% 45 g Tube"
830747,4206184,LA,100,,1000,"17,391.00",EA,19/12/2025,30/12/2025,,"SFG, Ciclopirox Gel 0.77% 45 g Tube"
548041,4241900,LA,300,,1000,"6,000.00",KG,10/02/2025,11/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
651417,4241900,LA,300,,1000,"6,000.00",KG,11/02/2025,12/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
653659,4241900,LA,300,,1000,"6,000.00",KG,12/02/2025,13/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
664442,4241900,LA,300,,1000,"6,000.00",KG,13/02/2025,14/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
677330,4241900,LA,300,,1000,"6,000.00",KG,17/02/2025,18/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
684427,4241900,LA,300,,1000,"6,000.00",KG,18/02/2025,19/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
799785,4241900,LA,300,,1000,"6,000.00",KG,19/02/2025,20/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
800516,4241900,LA,300,,1000,"6,000.00",KG,20/02/2025,21/02/2025,,"BULK, Ammonium Lactate Lotion 12%"
800518,4241900,LA,300,,1000,"6,000.00",KG,16/04/2025,17/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
805263,4241900,LA,300,,1000,"6,000.00",KG,17/04/2025,18/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
805264,4241900,LA,300,,1000,"6,000.00",KG,21/04/2025,22/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
805265,4241900,LA,300,,1000,"6,000.00",KG,22/04/2025,23/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
805266,4241900,LA,300,,1000,"6,000.00",KG,23/04/2025,24/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
826034,4241900,LA,300,,1000,"6,000.00",KG,24/04/2025,25/04/2025,,"BULK, Ammonium Lactate Lotion 12%"
833329,4241900,LA,300,,1000,"6,000.00",KG,29/07/2025,30/07/2025,,"BULK, Ammonium Lactate Lotion 12%"
833330,4241900,LA,300,,1000,"6,000.00",KG,29/07/2025,30/07/2025,,"BULK, Ammonium Lactate Lotion 12%"
833331,4241900,LA,300,,1000,"6,000.00",KG,19/08/2025,20/08/2025,,"BULK, Ammonium Lactate Lotion 12%"
833332,4241900,LA,300,,1000,"6,000.00",KG,10/09/2025,11/09/2025,,"BULK, Ammonium Lactate Lotion 12%"
833333,4241900,LA,300,,1000,"6,000.00",KG,10/09/2025,11/09/2025,,"BULK, Ammonium Lactate Lotion 12%"
833334,4241900,LA,300,,1000,"6,000.00",KG,22/09/2025,23/09/2025,,"BULK, Ammonium Lactate Lotion 12%"
833335,4241900,LA,300,,1000,"6,000.00",KG,13/10/2025,14/10/2025,,"BULK, Ammonium Lactate Lotion 12%"
833336,4241900,LA,300,,1000,"6,000.00",KG,13/10/2025,14/10/2025,,"BULK, Ammonium Lactate Lotion 12%"
833337,4241900,LA,300,,1000,"6,000.00",KG,30/10/2025,31/10/2025,,"BULK, Ammonium Lactate Lotion 12%"
833338,4241900,LA,300,,1000,"6,000.00",KG,13/11/2025,14/11/2025,,"BULK, Ammonium Lactate Lotion 12%"
833339,4241900,LA,300,,1000,"6,000.00",KG,18/11/2025,19/11/2025,,"BULK, Ammonium Lactate Lotion 12%"
833340,4241900,LA,300,,1000,"6,000.00",KG,04/12/2025,05/12/2025,,"BULK, Ammonium Lactate Lotion 12%"
833341,4241900,LA,300,,1000,"6,000.00",KG,29/12/2025,30/12/2025,,"BULK, Ammonium Lactate Lotion 12%"
833342,4241900,LA,300,,1000,"6,000.00",KG,07/01/2026,08/01/2026,,"BULK, Ammonium Lactate Lotion 12%"
833343,4241900,LA,300,,1000,"6,000.00",KG,28/01/2026,29/01/2026,,"BULK, Ammonium Lactate Lotion 12%"
50538,4249300,PI01,300,,1000,"6,000.00",KG,03/02/2025,04/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Ammonium Lactate Cream 12%"
50540,4249300,PI01,300,,1000,"6,000.00",KG,04/02/2025,05/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Ammonium Lactate Cream 12%"
50542,4249300,PI01,300,,1000,"6,000.00",KG,05/02/2025,06/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Ammonium Lactate Cream 12%"
50544,4249300,PI01,300,,1000,"6,000.00",KG,06/02/2025,07/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Ammonium Lactate Cream 12%"
804657,4249300,LA,300,,1000,"6,000.00",KG,14/04/2025,15/04/2025,,"BULK, Ammonium Lactate Cream 12%"
804658,4249300,LA,300,,1000,"6,000.00",KG,15/04/2025,16/04/2025,,"BULK, Ammonium Lactate Cream 12%"
833364,4249300,LA,300,,1000,"6,000.00",KG,15/07/2025,16/07/2025,,"BULK, Ammonium Lactate Cream 12%"
833365,4249300,LA,300,,1000,"6,000.00",KG,12/08/2025,13/08/2025,,"BULK, Ammonium Lactate Cream 12%"
833366,4249300,LA,300,,1000,"6,000.00",KG,03/09/2025,04/09/2025,,"BULK, Ammonium Lactate Cream 12%"
833367,4249300,LA,300,,1000,"6,000.00",KG,29/09/2025,30/09/2025,,"BULK, Ammonium Lactate Cream 12%"
833368,4249300,LA,300,,1000,"6,000.00",KG,16/10/2025,17/10/2025,,"BULK, Ammonium Lactate Cream 12%"
833369,4249300,LA,300,,1000,"6,000.00",KG,13/11/2025,14/11/2025,,"BULK, Ammonium Lactate Cream 12%"
833370,4249300,LA,300,,1000,"6,000.00",KG,11/12/2025,12/12/2025,,"BULK, Ammonium Lactate Cream 12%"
833371,4249300,LA,300,,1000,"6,000.00",KG,14/01/2026,15/01/2026,,"BULK, Ammonium Lactate Cream 12%"
50420,4703400,PI01,300,,1000,185,KG,07/02/2025,11/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Aspirin Supp USP 300 mg"
50422,4703400,PI01,300,,1000,185,KG,07/02/2025,13/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Aspirin Supp USP 300 mg"
826450,4703400,LA,300,,1000,185,KG,06/06/2025,09/06/2025,,"BULK, Aspirin Supp USP 300 mg"
826451,4703400,LA,300,,1000,185,KG,06/06/2025,09/06/2025,,"BULK, Aspirin Supp USP 300 mg"
827249,4703400,LA,300,,1000,185,KG,21/11/2025,24/11/2025,,"BULK, Aspirin Supp USP 300 mg"
821395,4704000,LA,300,,1000,168,KG,30/06/2025,01/07/2025,,"BULK, B&O Supp 16.2/60 mg CII"
821398,4704500,LA,300,,1000,119,KG,19/05/2025,20/05/2025,,"BULK, B&O Supp 16.2/30 mg CII"
50464,4705000,PI01,300,,1000,800,KG,10/01/2025,10/01/2025,CLSD PRT  CNF  DLV  PRC  BASC BCRQ MACM*,"BULK, Bisacodyl Supp USP 10 mg"
50466,4705000,PI01,300,,1000,800,KG,10/01/2025,14/01/2025,CLSD PRC  BCRQ CNC  NMAT SETC,"BULK, Bisacodyl Supp USP 10 mg"
50467,4705000,PI01,300,,1000,800,KG,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Bisacodyl Supp USP 10 mg"
50468,4705000,PI01,300,,1000,800,KG,17/01/2025,20/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Bisacodyl Supp USP 10 mg"
50470,4705000,PI01,300,,1000,800,KG,17/01/2025,22/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,"BULK, Bisacodyl Supp USP 10 mg"
50503,4705000,PI01,300,,1000,800,KG,24/01/2025,27/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Bisacodyl Supp USP 10 mg"
50504,4705000,PI01,300,,1000,800,KG,24/01/2025,29/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Bisacodyl Supp USP 10 mg"
647749,4705000,LA,300,,1000,800,KG,07/03/2025,10/03/2025,,"BULK, Bisacodyl Supp USP 10 mg"
650102,4705000,LA,300,,1000,800,KG,07/03/2025,10/03/2025,,"BULK, Bisacodyl Supp USP 10 mg"
682783,4705000,LA,300,,1000,800,KG,14/03/2025,17/03/2025,,"BULK, Bisacodyl Supp USP 10 mg"
804660,4705000,LA,300,,1000,800,KG,14/03/2025,17/03/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833382,4705000,LA,300,,1000,800,KG,01/08/2025,04/08/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833383,4705000,LA,300,,1000,800,KG,01/08/2025,04/08/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833384,4705000,LA,300,,1000,800,KG,01/08/2025,04/08/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833385,4705000,LA,300,,1000,800,KG,15/09/2025,16/09/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833386,4705000,LA,300,,1000,800,KG,15/09/2025,16/09/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833387,4705000,LA,300,,1000,800,KG,13/10/2025,14/10/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833388,4705000,LA,300,,1000,800,KG,23/10/2025,24/10/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833389,4705000,LA,300,,1000,800,KG,23/10/2025,24/10/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833390,4705000,LA,300,,1000,800,KG,02/12/2025,03/12/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833391,4705000,LA,300,,1000,800,KG,02/12/2025,03/12/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833392,4705000,LA,300,,1000,800,KG,02/12/2025,03/12/2025,,"BULK, Bisacodyl Supp USP 10 mg"
833393,4705000,LA,300,,1000,800,KG,19/01/2026,20/01/2026,,"BULK, Bisacodyl Supp USP 10 mg"
833394,4705000,LA,300,,1000,800,KG,19/01/2026,20/01/2026,,"BULK, Bisacodyl Supp USP 10 mg"
50532,4709000,PI01,300,,1000,760,KG,31/01/2025,03/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Hydrocortisone Acetate Supp 25 mg"
50535,4709000,PI01,300,,1000,760,KG,31/01/2025,05/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Hydrocortisone Acetate Supp 25 mg"
815056,4709000,LA,300,,1000,760,KG,28/03/2025,31/03/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
815513,4709000,LA,300,,1000,760,KG,28/03/2025,31/03/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829125,4709000,LA,300,,1000,760,KG,28/07/2025,29/07/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829126,4709000,LA,300,,1000,760,KG,25/08/2025,26/08/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829127,4709000,LA,300,,1000,760,KG,29/09/2025,30/09/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829128,4709000,LA,300,,1000,760,KG,27/10/2025,28/10/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829129,4709000,LA,300,,1000,760,KG,03/12/2025,04/12/2025,,"BULK, Hydrocortisone Acetate Supp 25 mg"
829130,4709000,LA,300,,1000,760,KG,13/01/2026,14/01/2026,,"BULK, Hydrocortisone Acetate Supp 25 mg"
50533,4709080,PI01,300,,1000,"35,781.00",EA,03/02/2025,04/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
50536,4709080,PI01,300,,1000,"35,781.00",EA,05/02/2025,06/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
815484,4709080,LA,300,,1000,"35,781.00",EA,31/03/2025,03/04/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
815050,4709080,LA,300,,1000,"35,781.00",EA,02/04/2025,07/04/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829096,4709080,LA,300,,1000,"35,781.00",EA,29/07/2025,05/08/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829097,4709080,LA,300,,1000,"35,781.00",EA,26/08/2025,03/09/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829098,4709080,LA,300,,1000,"35,781.00",EA,30/09/2025,07/10/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829099,4709080,LA,300,,1000,"35,781.00",EA,28/10/2025,04/11/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829100,4709080,LA,300,,1000,"35,781.00",EA,04/12/2025,11/12/2025,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829101,4709080,LA,300,,1000,"35,781.00",EA,14/01/2026,21/01/2026,,"SFG, Hydrocortisone Acet Supp 25mg 12UD"
829173,4711200,LA,300,,1000,35,KG,20/10/2025,21/10/2025,,"BULK, Morphine Sulfate Supp 10 mg CII"
807342,4711600,LA,300,,1000,35,KG,07/04/2025,07/04/2025,,"BULK, Morphine Sulfate Supp 30 mg CII"
819411,4722400,LA,300,,1000,35,KG,24/11/2025,25/11/2025,,"BULK, Hydromorphone HCl Supp 3 mg CII"
50445,4722600,PI01,100,,1000,760,KG,17/02/2025,18/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"BULK, Prochlorperazine Supp USP 25 mg"
828758,4722600,LA,100,,1000,760,KG,21/11/2025,24/11/2025,,"BULK, Prochlorperazine Supp USP 25 mg"
50446,4722680,PI01,300,,1000,"31,666.00",EA,17/02/2025,19/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Prochlorperazine Supp USP 25mg 12UD"
828752,4722680,LA,300,,1000,"31,666.00",EA,24/11/2025,03/12/2025,,"SFG, Prochlorperazine Supp USP 25mg 12UD"
682521,4941100,LA,300,,1000,300,KG,24/03/2025,25/03/2025,,"BULK, Anusol-HC Supp 25 mg"
727712,4941100,LA,300,,1000,300,KG,24/03/2025,25/03/2025,,"BULK, Anusol-HC Supp 25 mg"
728663,4941182,LA,300,,1000,"17,241.00",EA,24/03/2025,28/03/2025,,"SFG, Anusol-HC Supp 25 mg 12 UD"
718617,4941184,LA,300,,1000,"8,620.00",EA,24/03/2025,27/03/2025,,"SFG, Anusol-HC Supp 25 mg 24 UD"
829384,4951100,LA,300,,1000,300,KG,21/10/2025,22/10/2025,,"BULK, Proctocort Supp 30 mg"
829378,4951182,LA,300,,1000,"17,241.00",EA,22/10/2025,29/10/2025,,"SFG, Proctocort Supp 30 mg 12 UD"
789966,4980600,LA,300,,1000,"3,200.00",KG,10/02/2025,12/02/2025,,"BULK, Ora-Blend SF (Merck)"
807987,4980600,LA,300,,1000,"3,200.00",KG,07/08/2025,08/08/2025,,"BULK, Ora-Blend SF (Merck)"
789981,4981000,LA,300,,1000,"1,700.00",KG,10/02/2025,11/02/2025,,"BULK, Ora-Sweet SF (Merck)"
807989,4981000,LA,300,,1000,"1,700.00",KG,06/08/2025,07/08/2025,,"BULK, Ora-Sweet SF (Merck)"
795725,4981100,LA,300,,1000,"3,500.00",KG,10/02/2025,11/02/2025,,"BULK, Ora-Plus (Merck)"
737955,4982500,LA,300,,1000,"1,000.00",KG,10/02/2025,12/02/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
771895,4982500,LA,300,,1000,"1,000.00",KG,11/02/2025,13/02/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
