Order |Material|Type|MRP|PrS|Plnt|Target qty|Unit|Bsc start |Basic fin.|System Status |Material description
22854353|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854354|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854355|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854356|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854357|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854358|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854359|30703305|LA |311|N06|3000| 23,500 |EA |11.02.2026|12.02.2026| |Naloxone HCL NS 4mg/S 100 microL
22854393|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854392|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854391|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854390|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854389|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854388|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854387|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854386|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854385|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854384|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854383|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854382|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854381|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854380|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854379|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854378|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854377|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854376|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854375|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854374|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854373|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854394|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854395|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854396|30703305|LA |311|N06|3000| 23,500 |EA |15.03.2026|16.03.2026| |Naloxone HCL NS 4mg/S 100 microL
22854421|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854420|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854419|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854418|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854417|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854416|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854415|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854414|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854413|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854412|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854411|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854410|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854409|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854408|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854407|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854406|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854405|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854404|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854403|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854402|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854401|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854400|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854399|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854398|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854397|30703305|LA |311|N06|3000| 23,500 |EA |13.04.2026|14.04.2026| |Naloxone HCL NS 4mg/S 100 microL
22854439|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854438|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854437|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854436|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854435|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854434|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854433|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854432|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854431|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854430|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854429|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854428|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854427|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854426|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854425|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854424|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854423|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854422|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854452|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854451|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854450|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854449|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854448|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854447|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854446|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854440|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854441|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854442|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854445|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854444|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854443|30703305|LA |311|N06|3000| 23,500 |EA |13.05.2026|14.05.2026| |Naloxone HCL NS 4mg/S 100 microL
22854464|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854465|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854463|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854462|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854466|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854467|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854468|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854469|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854470|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854461|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854460|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854459|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854458|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854457|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854456|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854455|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854454|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854453|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854471|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854472|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854473|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854474|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854475|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854476|30703305|LA |311|N06|3000| 23,500 |EA |14.06.2026|15.06.2026| |Naloxone HCL NS 4mg/S 100 microL
22854486|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854487|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854488|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854489|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854490|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854491|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854492|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854493|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854494|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854495|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854496|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854497|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854498|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854499|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854500|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854501|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854485|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854484|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854483|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854482|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854481|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854480|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854479|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854478|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854477|30703305|LA |311|N06|3000| 23,500 |EA |14.07.2026|15.07.2026| |Naloxone HCL NS 4mg/S 100 microL
22854507|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854506|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854505|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854504|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854525|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854524|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854523|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854522|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854521|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854520|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854503|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854502|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854519|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854518|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854517|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854516|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854515|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854514|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854513|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854512|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854511|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854510|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854509|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854508|30703305|LA |311|N06|3000| 23,500 |EA |13.08.2026|16.08.2026| |Naloxone HCL NS 4mg/S 100 microL
22854526|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854527|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854528|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854529|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854548|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854549|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854550|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854547|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854546|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854545|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854544|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854543|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854542|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854541|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854540|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854539|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854538|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854537|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854536|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854535|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854534|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854533|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854532|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854531|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22854530|30703305|LA |311|N06|3000| 23,500 |EA |13.09.2026|14.09.2026| |Naloxone HCL NS 4mg/S 100 microL
22852076|30702312|LA |360|N07|3000| 67,200 |EA |23.01.2025|26.01.2025| |Naloxone NS 2mg/S 100 microL *4
22854071|30703259|LA |311|N08|3000| 3,225 |EA |06.02.2025|06.02.2025| |Nitroglycerin Ointment, 0.4% 30g
1210744 |30703259|RX00|311|N08|3000| 3,225 |EA |23.02.2025|23.02.2025|CRTD MSPT PRC BCRQ SETC |Nitroglycerin Ointment, 0.4% 30g
22854072|30703259|LA |311|N08|3000| 3,225 |EA |09.03.2025|09.03.2025| |Nitroglycerin Ointment, 0.4% 30g
22854073|30703259|LA |311|N08|3000| 3,225 |EA |06.05.2025|06.05.2025| |Nitroglycerin Ointment, 0.4% 30g
22854074|30703259|LA |311|N08|3000| 3,225 |EA |05.08.2025|05.08.2025| |Nitroglycerin Ointment, 0.4% 30g
22854075|30703259|LA |311|N08|3000| 3,225 |EA |30.09.2025|30.09.2025| |Nitroglycerin Ointment, 0.4% 30g
22854076|30703259|LA |311|N08|3000| 3,225 |EA |06.01.2026|06.01.2026| |Nitroglycerin Ointment, 0.4% 30g
22852078|30702800|LA |360|N09|3000| 8,400 |EA |29.05.2025|03.06.2025| |Naloxone HCl NS 8mg/S 100 microL
22852099|30703242|LA |360|N11|3000| 16,800 |EA |03.08.2025|03.08.2025| |Nitroglycerin NS 4mg/S 100 microL
22852100|30703242|LA |360|N11|3000| 50,400 |EA |02.11.2025|02.11.2025| |Nitroglycerin NS 4mg/S 100 microL
22852104|30703311|LA |360|N12|3000| 8,400 |EA |30.11.2025|01.12.2025| |Nalmefene NS, 2.7 mg/S 100 microL
22852887|30701276|LA |311|O01|3000| 15,000 |EA |25.03.2025|26.03.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852888|30701276|LA |311|O01|3000| 15,000 |EA |25.03.2025|26.03.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852889|30701276|LA |311|O01|3000| 15,000 |EA |27.07.2025|28.07.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852890|30701276|LA |311|O01|3000| 15,000 |EA |27.07.2025|28.07.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852892|30701276|LA |311|O01|3000| 15,000 |EA |26.11.2025|27.11.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852891|30701276|LA |311|O01|3000| 15,000 |EA |26.11.2025|27.11.2025| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852893|30701276|LA |311|O01|3000| 15,000 |EA |26.03.2026|29.03.2026| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852894|30701276|LA |311|O01|3000| 15,000 |EA |26.03.2026|29.03.2026| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852895|30701276|LA |311|O01|3000| 15,000 |EA |27.07.2026|28.07.2026| |Olopatadine HCl N.Sol(nasal spray)665mcg
22852896|30701276|LA |311|O01|3000| 15,000 |EA |27.07.2026|28.07.2026| |Olopatadine HCl N.Sol(nasal spray)665mcg
22853348|30702252|LA |311|P10|3000| 9,800 |EA |14.07.2025|15.07.2025| |Penciclovir Cream 1% 5 gram
22853349|30702252|LA |311|P10|3000| 9,800 |EA |13.09.2026|14.09.2026| |Penciclovir Cream 1% 5 gram
22852098|30703234|LA |360|R03|3000| 4,000 |EA |28.05.2025|03.06.2025| |Roflumilast Cream, 0.3% 60g
22852085|30703072|LA |360|R04|3000| 313 |EA |03.06.2025|03.06.2025| |Ruxolitinib Cream, 1.5% 60g
22852097|30703208|LA |360|R04|3000| 2 |EA |23.01.2025|23.01.2025| |Ruxolitinib Cream, 1.5% 100g
22852096|30703208|LA |360|R04|3000| 313 |EA |03.06.2025|03.06.2025| |Ruxolitinib Cream, 1.5% 100g
